seq_num,time,pil1mstats2,ssacurrent,pil1M_stats1_total,pil1M_image,pil300KW_stats1_total,pil300KW_image,pil1mstats3
519,2017-10-30 20:48:10.640130000,7316158.0,0.9049491882324219,5459584.0,56006a2d-cbc4-49a0-88f5-8abf48c164da,14579909.0,1e5d4228-168b-4888-9551-5449ba2cd8e3,133049969.0
520,2017-10-30 20:48:16.144581000,7319017.0,0.9081344604492188,5453551.0,3c4cb447-c934-4cb5-821b-33446b8d1c21,14460029.0,d4347f24-69be-4824-bab5-5628ac40f825,133040873.0
521,2017-10-30 20:48:21.546906000,7310326.0,0.9091453552246094,5451265.0,742b3a11-c09b-4a99-8a4d-b637fa880554,14463808.0,96682fa5-4d9e-443d-9756-6f0951e3ca90,132958284.0
522,2017-10-30 20:48:26.931482000,7312980.0,0.908834457397461,5449494.0,c8ce1445-03b9-46f8-b646-707353e30561,14462782.0,d3189b57-7bb0-47bc-a6b5-354eb9bea3a6,132910485.0
523,2017-10-30 20:48:32.318664000,7314205.0,0.9102745056152344,5447783.0,2d353e43-d185-4b94-9de1-70b4323aa7be,14452420.0,6e555866-8c71-4821-b1b6-46d4698a28b6,132944330.0
524,2017-10-30 20:48:37.700629000,7304775.0,0.9079437255859376,5447664.0,537a96c1-6700-43bb-8e8a-8bb55e05438c,14443658.0,b4d08f24-610b-464f-a567-37d65fcd4f75,132834902.0
525,2017-10-30 20:48:43.093153000,7301183.0,0.9084262847900391,5445648.0,b59b905e-444b-4bc9-9516-4bce94726cec,14429778.0,4b965a28-f395-4481-bfe3-a737e4d18f96,132787641.0
526,2017-10-30 20:48:48.495064000,7300027.0,0.9062652587890625,5442471.0,2cbddb39-f58b-499c-ba48-81b8dac6164b,14436962.0,fab69c83-5288-467e-a3c8-34593a5f7986,132790077.0
527,2017-10-30 20:48:54.036515000,7313626.0,0.9071521759033203,5450908.0,d781a59f-989b-4498-aaf9-fbd49ca8c269,14432550.0,2b29c00f-fb51-425f-a4fc-bbaf997652ba,133001060.0
528,2017-10-30 20:48:59.436945000,7295624.0,0.9070701599121096,5434816.0,4bb42b06-f11d-4023-8d9a-6711f12c1f8d,14421983.0,f9f3baee-7502-4118-8396-7bcdd26a121c,132639749.0
529,2017-10-30 20:49:04.952913000,7299514.0,0.9075031280517578,5440073.0,940cf05f-83d4-41e7-a100-4cba42b2d1e2,14429452.0,b7c71730-0fe4-4613-be63-0a488327980e,132801529.0
530,2017-10-30 20:49:10.357695000,7291436.0,0.9057083129882812,5434985.0,d3c71def-2f60-4797-9cf6-75fc56fc8ebb,14400102.0,a55eb90f-4421-482b-953a-d895d2ab5ad7,132655264.0
531,2017-10-30 20:49:15.853793000,7304114.0,0.9080772399902344,5445521.0,f4724aad-d89a-4bd4-8c2a-33e44177b48e,14424821.0,e36115ed-ae1a-45ef-8491-4bfb8982f505,132887196.0
532,2017-10-30 20:49:21.258818000,7291317.0,0.9071235656738281,5429877.0,53dfbc30-c469-44f9-a93d-e59608b998e4,14399753.0,584abe2f-f1a6-490f-8f94-eee99bfeef07,132632932.0
533,2017-10-30 20:49:26.779895000,7312953.0,0.9075756072998047,5450533.0,7a8e20d0-4444-4079-b326-efada0f67a28,14443571.0,91e2e97f-5031-4b20-a421-64a2372a7991,133103932.0
534,2017-10-30 20:49:32.268591000,7331246.0,0.9064712524414062,5465010.0,0614b9a8-bcb9-427f-bc87-b647256fc63d,14462806.0,c54428fd-d038-4186-a365-d2d5b5850d85,133388289.0
535,2017-10-30 20:49:37.764476000,7327601.0,0.9091434478759767,5461005.0,a2bac6e4-d2eb-475a-8022-588bd573e5f6,14472338.0,d85bb443-90e1-488c-8a5e-e0aa10b542e4,133229382.0
536,2017-10-30 20:49:43.169014000,7299049.0,0.9091033935546875,5436699.0,1121664f-19fb-4d42-ae6a-3c57a696fe34,14562865.0,9775f6df-291c-498e-94fd-005d759b6235,132750551.0
537,2017-10-30 20:49:48.539061000,7326782.0,0.9087314605712891,5453007.0,bfd8bfec-a2a5-4a84-8bf4-32aa1f849b3f,14466375.0,1c7e24f2-d6bd-49d8-b253-6c5789df612f,133181447.0
538,2017-10-30 20:49:54.096873000,7327199.0,0.9064197540283204,5455712.0,466d530e-bbed-42f7-9c66-2d0db8b86c61,14458892.0,181833be-fd32-44fd-9260-28d7f8e1bef2,133309155.0
539,2017-10-30 20:49:59.608851000,7322719.0,0.9054622650146484,5455895.0,f7eaaa44-de6c-4cd0-b42e-9a7c1d6b85e8,14452309.0,d7dcc95e-af6b-450d-acc3-ca1dcae5d1a3,133225399.0
540,2017-10-30 20:50:04.992032000,7325314.0,0.9068470001220703,5449595.0,08c71d6e-d332-4586-83fa-b797abbdce57,14447974.0,cb6fc5ad-7ae3-43b1-94dc-050c9f756936,133223693.0
541,2017-10-30 20:50:10.381148000,7319383.0,0.9055290222167969,5442087.0,1383360a-38fb-480d-99ab-a180a0f10173,14431249.0,ba1abe52-cf2f-40d1-8608-ddf660d39a9d,133085379.0
542,2017-10-30 20:50:15.785144000,7317231.0,0.9050121307373047,5447720.0,05373769-aa18-4d7b-b7d4-2a306c686c3a,14447307.0,c6d2b6ba-c38e-45f1-940a-a8302606508f,133115476.0
543,2017-10-30 20:50:21.275411000,7325270.0,0.90533447265625,5450039.0,09294d16-5ca7-4a62-9dcb-47c1fcf04a71,14447287.0,4e078a7b-8b35-42e7-ba70-0a3e4344f008,133224132.0
544,2017-10-30 20:50:26.807347000,7328927.0,0.9087677001953125,5453749.0,2d8557a6-dc1e-4142-9628-47acc10e810c,14436897.0,7074e1ae-dcb5-43b3-8fa8-91273829e26e,133290987.0
545,2017-10-30 20:50:32.338434000,7320111.0,0.9059524536132812,5445491.0,31f09b5c-9a00-4dd5-8701-c94e053d97f9,14419007.0,20443583-dd7b-4887-b6d5-cd07dfc8f034,133192697.0
546,2017-10-30 20:50:37.832969000,7317689.0,0.9064445495605469,5442407.0,41521f5b-d43d-45e0-8a48-79ff101f2150,14438121.0,5ec82ef9-4658-494a-9d25-52b7f1317366,133057403.0
547,2017-10-30 20:50:43.212953000,7313866.0,0.9052200317382814,5443135.0,dfd04927-28d7-4ea0-8ae1-347b57f3009a,14424108.0,9e29ec1f-5580-4b32-a0e1-68694d361fe7,133072519.0
548,2017-10-30 20:50:48.699455000,7319157.0,0.9052181243896484,5442650.0,b2051fcf-5700-417b-a40d-2b55c65540a1,14419890.0,8577ef87-6ad9-4ddd-a229-d589d1b064a4,133154805.0
549,2017-10-30 20:50:54.080441000,7306347.0,0.9051723480224609,5435429.0,f36bd3da-9f71-4081-a954-a5de17eb1f63,14410276.0,5a79e5f8-7ce7-4fb2-922a-a53bd9b6d460,132972695.0
550,2017-10-30 20:50:59.469146000,7304537.0,0.9069633483886719,5431220.0,d0515f19-7765-4ce4-9228-7326f72fc133,14519626.0,09faf77f-63cb-42ec-86da-4b27f58cf425,132865894.0
551,2017-10-30 20:51:04.856815000,7303619.0,0.9059638977050782,5436054.0,c5c58a06-902e-4958-9062-e4b3eb61ba9d,14404337.0,60690630-ab1a-4854-bc76-2df976b0e468,132931931.0
552,2017-10-30 20:51:10.397413000,7314438.0,0.9025974273681641,5438499.0,d3afe2dc-c2c8-4395-9581-a85b7f0eb42d,14406367.0,9542cec6-8b08-4373-9c9b-22953af5891e,133105922.0
553,2017-10-30 20:51:15.783392000,7303341.0,0.9066352844238281,5435830.0,30f1db9f-0e10-43b0-8cd1-73fe219c1d55,14402669.0,b848f905-19c8-413d-8ace-44fa9eeaebe0,132953753.0
554,2017-10-30 20:51:21.321513000,7316867.0,0.9028568267822267,5439805.0,1a223ddc-5c2f-48de-b725-1d26cffe0c10,14395070.0,284fe490-b66d-466e-830a-9995e155e082,133092616.0
555,2017-10-30 20:51:26.844170000,7299096.0,0.9037914276123048,5431964.0,666e2590-6722-4bba-ae42-f0068d1775de,14376093.0,208c7bc8-ca1b-4f47-ae36-a6bb630fefd4,132938298.0
556,2017-10-30 20:51:32.357529000,7316127.0,0.9067363739013672,5437057.0,3e3c7f86-4c8a-495a-a37c-ade966f7343f,14405873.0,cefa906d-84d2-475a-9120-d6e98bfb5763,133110082.0
557,2017-10-30 20:51:37.765699000,7342651.0,0.9040298461914062,5461335.0,6f10d4ee-9353-492f-8bc4-33f28f7ca56e,14451436.0,f76f9401-70ee-432a-90a9-e8a76ea6f05d,133599573.0
558,2017-10-30 20:51:43.167740000,7333149.0,0.9053173065185547,5457146.0,b8ce788f-bef2-4130-bd68-d20c6ddd7ad3,14448041.0,61a919d9-b229-4065-b6dc-2893ee59a8af,133478427.0
559,2017-10-30 20:51:48.569168000,7329459.0,0.9099807739257812,5452736.0,3dd268aa-4a7e-4f5a-b0cc-afc7903e672a,14437789.0,1caba0e5-2c48-480a-9eee-624f340ffa42,133437038.0
560,2017-10-30 20:51:53.964486000,7333214.0,0.9069576263427734,5452862.0,9a3fe0e8-d367-4c75-a1fc-579218231048,14444253.0,8131bbeb-5e40-4ec9-a649-643a3a69cccd,133434013.0
561,2017-10-30 20:51:59.445126000,7333369.0,0.9063014984130859,5453525.0,d4246769-d08d-4e47-b652-4e9750023145,14431418.0,73ff8d66-e34d-466e-b89f-f634e5253898,133453631.0
562,2017-10-30 20:52:04.832991000,7328389.0,0.9072723388671876,5443008.0,7e4b7d60-3e93-489e-8c50-65ecdd859b62,14422564.0,7853f8fe-2034-4205-96c5-60b806c84bc9,133282576.0
563,2017-10-30 20:52:10.302573000,7330588.0,0.9059772491455078,5449610.0,8e880a7d-3b24-4b3b-9d83-86bc9459a632,14417614.0,804effd8-4b2b-4ce4-84f4-7da248bcfce7,133430088.0
564,2017-10-30 20:52:15.830786000,7324713.0,0.9070873260498047,5445966.0,84c16d29-816a-4ec9-99f5-6c37409fd747,14410352.0,673a1eb1-1207-4fa4-8316-0aea7a182984,133328885.0
565,2017-10-30 20:52:21.230037000,7318299.0,0.9050235748291016,5438543.0,0e8dc3d6-0ebe-48ca-a552-501d76116598,14412832.0,deeac7e1-188b-4304-ab9a-ee1b99bc27f6,133176222.0
566,2017-10-30 20:52:26.617151000,7315356.0,0.9071807861328125,5444957.0,7d8ceef8-2583-4962-a951-804867eb7974,14415817.0,07bcf208-2e76-4c26-97c1-d5b5f9de51a8,133219256.0
567,2017-10-30 20:52:32.119393000,7315057.0,0.9069385528564453,5440155.0,351c8746-cb1b-4bf2-af18-eb0474f5cec5,14413785.0,4db25c84-4cfa-44db-85af-bdd3bd99dd0e,133220836.0
568,2017-10-30 20:52:37.530459000,7308451.0,0.908071517944336,5434650.0,64ea5a05-92e7-48a2-bc46-0df444b175da,14397820.0,ad015158-1a85-4a4b-8f3f-2ce5f3f99ee3,133087655.0
569,2017-10-30 20:52:42.907549000,7301209.0,0.9045085906982422,5427986.0,957f3016-470f-4342-88fc-cfd8ac6eb6cc,14376903.0,6d36c1fe-97f6-4af1-967a-23270cc60226,132997728.0
